,barcodes,ms_leiden_2.5,AIFI_L1,AIFI_L2,AIFI_L3
25005,f2628c0a746711eb96b76e4cdef221b1,11,B cell ,Memory B cell,Core memory B cell
25006,661a2e6a745311eb89b7ee2f69934f24,5,B cell ,Memory B cell,Core memory B cell
25007,661c9ef2745311eb89b7ee2f69934f24,2,B cell ,Memory B cell,Core memory B cell
25008,661d2e4e745311eb89b7ee2f69934f24,6,B cell ,Memory B cell,Core memory B cell
25009,661d5cf2745311eb89b7ee2f69934f24,7,B cell ,Memory B cell,Core memory B cell
25010,661ead32745311eb89b7ee2f69934f24,0,B cell ,Memory B cell,Core memory B cell
25011,66215582745311eb89b7ee2f69934f24,1,B cell ,Memory B cell,Core memory B cell
25012,66251d5c745311eb89b7ee2f69934f24,6,B cell ,Memory B cell,Core memory B cell
25013,6625d738745311eb89b7ee2f69934f24,1,B cell ,Memory B cell,Early memory B cell
25014,6625f5b0745311eb89b7ee2f69934f24,10,B cell ,Memory B cell,Type 2 polarized memory B cell
25015,6626350c745311eb89b7ee2f69934f24,0,B cell ,Memory B cell,Core memory B cell
25016,6626f42e745311eb89b7ee2f69934f24,1,B cell ,Memory B cell,Core memory B cell
25017,6629233e745311eb89b7ee2f69934f24,1,B cell ,Memory B cell,Core memory B cell
25018,662a9f7a745311eb89b7ee2f69934f24,0,B cell ,Memory B cell,Core memory B cell
25019,662d380c745311eb89b7ee2f69934f24,1,B cell ,Memory B cell,Core memory B cell
25020,662ec14a745311eb89b7ee2f69934f24,5,B cell ,Memory B cell,Core memory B cell
25021,662f700e745311eb89b7ee2f69934f24,6,B cell ,Memory B cell,Core memory B cell
25022,66301270745311eb89b7ee2f69934f24,2,B cell ,Memory B cell,Core memory B cell
25023,66318448745311eb89b7ee2f69934f24,0,B cell ,Memory B cell,Early memory B cell
25024,6632dc58745311eb89b7ee2f69934f24,9,B cell ,Naive B cell,Core naive B cell
25025,6633ca46745311eb89b7ee2f69934f24,5,B cell ,Memory B cell,Core memory B cell
25026,663504c4745311eb89b7ee2f69934f24,1,B cell ,Memory B cell,Core memory B cell
25027,66362a70745311eb89b7ee2f69934f24,4,B cell ,Memory B cell,Core memory B cell
25028,66362bf6745311eb89b7ee2f69934f24,1,B cell ,Memory B cell,Core memory B cell
25029,66365bbc745311eb89b7ee2f69934f24,5,B cell ,Memory B cell,Core memory B cell
25030,66370ee0745311eb89b7ee2f69934f24,6,B cell ,Memory B cell,Core memory B cell
25031,66375af8745311eb89b7ee2f69934f24,6,B cell ,Memory B cell,Core memory B cell
25032,6638d860745311eb89b7ee2f69934f24,5,B cell ,Memory B cell,Core memory B cell
25033,663c18ae745311eb89b7ee2f69934f24,0,B cell ,Memory B cell,Core memory B cell
25034,663d52f0745311eb89b7ee2f69934f24,0,B cell ,Memory B cell,Early memory B cell
25035,663e86a2745311eb89b7ee2f69934f24,2,B cell ,Memory B cell,Core memory B cell
25036,663f5bb8745311eb89b7ee2f69934f24,11,B cell ,Memory B cell,Core memory B cell
25037,663f75b2745311eb89b7ee2f69934f24,1,B cell ,Memory B cell,Core memory B cell
25038,6641e2e8745311eb89b7ee2f69934f24,11,B cell ,Memory B cell,Core memory B cell
25039,66432298745311eb89b7ee2f69934f24,8,B cell ,Memory B cell,Core memory B cell
25040,6645879a745311eb89b7ee2f69934f24,1,B cell ,Memory B cell,Early memory B cell
25041,6645e87a745311eb89b7ee2f69934f24,7,B cell ,Memory B cell,Core memory B cell
25042,6646380c745311eb89b7ee2f69934f24,1,B cell ,Memory B cell,Core memory B cell
25043,66467740745311eb89b7ee2f69934f24,1,B cell ,Memory B cell,Core memory B cell
25044,66482d24745311eb89b7ee2f69934f24,1,B cell ,Memory B cell,Core memory B cell
25045,664a1a94745311eb89b7ee2f69934f24,13,B cell ,Memory B cell,Core memory B cell
25046,664c389c745311eb89b7ee2f69934f24,5,B cell ,Memory B cell,Core memory B cell
25047,664ca340745311eb89b7ee2f69934f24,4,B cell ,Memory B cell,Core memory B cell
25048,664dec8c745311eb89b7ee2f69934f24,5,B cell ,Memory B cell,Core memory B cell
25049,664e087a745311eb89b7ee2f69934f24,1,B cell ,Memory B cell,Core memory B cell
25050,7c29759c746911eb8b7dee0008289f2d,6,B cell ,Effector B cell,CD27+ effector B cell
25051,7c2a19d4746911eb8b7dee0008289f2d,1,B cell ,Memory B cell,Core memory B cell
25052,7c31335e746911eb8b7dee0008289f2d,10,B cell ,Memory B cell,Core memory B cell
25053,7c335058746911eb8b7dee0008289f2d,13,B cell ,Memory B cell,Core memory B cell
25054,7c33edd8746911eb8b7dee0008289f2d,11,B cell ,Memory B cell,Core memory B cell
25055,7c3511d6746911eb8b7dee0008289f2d,1,B cell ,Memory B cell,Core memory B cell
25056,7c3c573e746911eb8b7dee0008289f2d,7,B cell ,Memory B cell,Core memory B cell
25057,7c3da0d0746911eb8b7dee0008289f2d,1,B cell ,Memory B cell,Core memory B cell
25058,7c4376d6746911eb8b7dee0008289f2d,1,B cell ,Memory B cell,Core memory B cell
25059,7c44a77c746911eb8b7dee0008289f2d,1,B cell ,Memory B cell,Core memory B cell
25060,7c475026746911eb8b7dee0008289f2d,6,B cell ,Memory B cell,Core memory B cell
25061,7c4877e4746911eb8b7dee0008289f2d,6,B cell ,Memory B cell,Core memory B cell
25062,7c4c2402746911eb8b7dee0008289f2d,10,B cell ,Memory B cell,Type 2 polarized memory B cell
25063,7c4d6de4746911eb8b7dee0008289f2d,5,B cell ,Memory B cell,Core memory B cell
25064,7c577136746911eb8b7dee0008289f2d,2,B cell ,Memory B cell,Core memory B cell
25065,7c5aa126746911eb8b7dee0008289f2d,6,B cell ,Effector B cell,CD27+ effector B cell
25066,7c62e278746911eb8b7dee0008289f2d,7,B cell ,Memory B cell,Core memory B cell
25067,7c6457f2746911eb8b7dee0008289f2d,6,B cell ,Memory B cell,Core memory B cell
25068,7c65f8f0746911eb8b7dee0008289f2d,9,B cell ,Memory B cell,Early memory B cell
25069,7c69cd04746911eb8b7dee0008289f2d,2,B cell ,Memory B cell,Core memory B cell
25070,7c726b8a746911eb8b7dee0008289f2d,7,B cell ,Memory B cell,Core memory B cell
25071,7c72d91c746911eb8b7dee0008289f2d,6,B cell ,Effector B cell,CD27+ effector B cell
25072,7c7f8720746911eb8b7dee0008289f2d,9,B cell ,Memory B cell,Core memory B cell
25073,7c839900746911eb8b7dee0008289f2d,6,B cell ,Memory B cell,Core memory B cell
25074,7c859ab6746911eb8b7dee0008289f2d,5,B cell ,Memory B cell,Core memory B cell
25075,7c992c02746911eb8b7dee0008289f2d,1,B cell ,Memory B cell,Core memory B cell
25076,7c9c4888746911eb8b7dee0008289f2d,9,B cell ,Naive B cell,Core naive B cell
25077,7ca015da746911eb8b7dee0008289f2d,7,B cell ,Memory B cell,Core memory B cell
25078,7ca0be04746911eb8b7dee0008289f2d,6,B cell ,Memory B cell,Core memory B cell
25079,7ca73b8a746911eb8b7dee0008289f2d,12,B cell ,Memory B cell,CD95 memory B cell
25080,7ca7dd7e746911eb8b7dee0008289f2d,1,B cell ,Memory B cell,Core memory B cell
25081,12e4be90745311ebbb1cf6a20bf9215d,2,B cell ,Memory B cell,Core memory B cell
25082,12e4e0fa745311ebbb1cf6a20bf9215d,2,B cell ,Memory B cell,Core memory B cell
25083,12e59216745311ebbb1cf6a20bf9215d,0,B cell ,Memory B cell,Core memory B cell
25084,12e67668745311ebbb1cf6a20bf9215d,1,B cell ,Memory B cell,Core memory B cell
25085,12e7c900745311ebbb1cf6a20bf9215d,6,B cell ,Memory B cell,Core memory B cell
25086,12e7ea7a745311ebbb1cf6a20bf9215d,5,B cell ,Memory B cell,Core memory B cell
25087,12e9fb6c745311ebbb1cf6a20bf9215d,7,B cell ,Memory B cell,Core memory B cell
25088,12e9ff0e745311ebbb1cf6a20bf9215d,1,B cell ,Memory B cell,Core memory B cell
25089,12eee582745311ebbb1cf6a20bf9215d,13,B cell ,Memory B cell,Early memory B cell
25090,12ef0a94745311ebbb1cf6a20bf9215d,0,B cell ,Memory B cell,Core memory B cell
25091,12f083ba745311ebbb1cf6a20bf9215d,1,B cell ,Memory B cell,Core memory B cell
25092,12f0d306745311ebbb1cf6a20bf9215d,10,B cell ,Memory B cell,Core memory B cell
25093,12f493ce745311ebbb1cf6a20bf9215d,1,B cell ,Memory B cell,Core memory B cell
25094,12f509f8745311ebbb1cf6a20bf9215d,9,B cell ,Memory B cell,Early memory B cell
25095,12f51790745311ebbb1cf6a20bf9215d,2,B cell ,Memory B cell,Core memory B cell
25096,12faf4b2745311ebbb1cf6a20bf9215d,0,B cell ,Memory B cell,Core memory B cell
25097,1302667a745311ebbb1cf6a20bf9215d,1,B cell ,Memory B cell,Core memory B cell
25098,1305923c745311ebbb1cf6a20bf9215d,14,B cell ,Memory B cell,Early memory B cell
25099,13094b52745311ebbb1cf6a20bf9215d,1,B cell ,Memory B cell,Early memory B cell
25100,1309b4de745311ebbb1cf6a20bf9215d,1,B cell ,Memory B cell,Core memory B cell
25101,130a5a06745311ebbb1cf6a20bf9215d,0,B cell ,Memory B cell,Core memory B cell
25102,130a5d12745311ebbb1cf6a20bf9215d,1,B cell ,Memory B cell,Core memory B cell
25103,130a5fa6745311ebbb1cf6a20bf9215d,1,B cell ,Memory B cell,Early memory B cell
25104,130b3278745311ebbb1cf6a20bf9215d,7,B cell ,Memory B cell,Core memory B cell
25105,130d0fa8745311ebbb1cf6a20bf9215d,11,B cell ,Memory B cell,Core memory B cell
25106,130e6088745311ebbb1cf6a20bf9215d,2,B cell ,Memory B cell,Core memory B cell
25107,1313b61e745311ebbb1cf6a20bf9215d,0,B cell ,Memory B cell,Core memory B cell
25108,131403d0745311ebbb1cf6a20bf9215d,7,B cell ,Memory B cell,Core memory B cell
25109,13142414745311ebbb1cf6a20bf9215d,0,B cell ,Memory B cell,Core memory B cell
25110,13143440745311ebbb1cf6a20bf9215d,1,B cell ,Memory B cell,Core memory B cell
25111,13162d36745311ebbb1cf6a20bf9215d,11,B cell ,Memory B cell,Core memory B cell
25112,1316856a745311ebbb1cf6a20bf9215d,2,B cell ,Memory B cell,Core memory B cell
25113,13174ab8745311ebbb1cf6a20bf9215d,7,B cell ,Memory B cell,Core memory B cell
25114,1319c734745311ebbb1cf6a20bf9215d,11,B cell ,Memory B cell,Core memory B cell
25115,131a37c8745311ebbb1cf6a20bf9215d,1,B cell ,Memory B cell,Core memory B cell
25116,131b4014745311ebbb1cf6a20bf9215d,0,B cell ,Memory B cell,Core memory B cell
25117,131c86fe745311ebbb1cf6a20bf9215d,12,B cell ,Memory B cell,CD95 memory B cell
25118,131d852c745311ebbb1cf6a20bf9215d,0,B cell ,Effector B cell,CD27+ effector B cell
25119,131dab56745311ebbb1cf6a20bf9215d,11,B cell ,Memory B cell,Core memory B cell
25120,131ed850745311ebbb1cf6a20bf9215d,1,B cell ,Memory B cell,Core memory B cell
25121,1320f7fc745311ebbb1cf6a20bf9215d,1,B cell ,Memory B cell,Core memory B cell
25122,13223c8e745311ebbb1cf6a20bf9215d,6,B cell ,Memory B cell,Core memory B cell
25123,132287ac745311ebbb1cf6a20bf9215d,6,B cell ,Memory B cell,Core memory B cell
25124,132400aa745311ebbb1cf6a20bf9215d,0,B cell ,Memory B cell,Core memory B cell
25125,132a6c88745311ebbb1cf6a20bf9215d,1,B cell ,Memory B cell,Core memory B cell
25126,132a8d6c745311ebbb1cf6a20bf9215d,2,B cell ,Memory B cell,Core memory B cell
25127,132c8bc6745311ebbb1cf6a20bf9215d,6,B cell ,Effector B cell,CD27+ effector B cell
25128,13335af0745311ebbb1cf6a20bf9215d,0,B cell ,Memory B cell,Core memory B cell
25129,13377432745311ebbb1cf6a20bf9215d,1,B cell ,Memory B cell,Core memory B cell
25130,ef5fd40a746111ebb005fab458a363f4,9,B cell ,Naive B cell,Core naive B cell
25131,ef64b9c0746111ebb005fab458a363f4,5,B cell ,Memory B cell,Core memory B cell
25132,ef65426e746111ebb005fab458a363f4,2,B cell ,Memory B cell,Core memory B cell
25133,ef66689c746111ebb005fab458a363f4,6,B cell ,Memory B cell,Core memory B cell
25134,ef6a3a62746111ebb005fab458a363f4,1,B cell ,Memory B cell,Core memory B cell
25135,ef6a5380746111ebb005fab458a363f4,10,B cell ,Memory B cell,Type 2 polarized memory B cell
25136,ef6a5c0e746111ebb005fab458a363f4,1,B cell ,Memory B cell,Core memory B cell
25137,ef6b19d2746111ebb005fab458a363f4,15,B cell ,Memory B cell,Core memory B cell
25138,ef70e3a8746111ebb005fab458a363f4,4,B cell ,Memory B cell,Core memory B cell
25139,ef717390746111ebb005fab458a363f4,6,B cell ,Memory B cell,Core memory B cell
25140,ef74f768746111ebb005fab458a363f4,1,B cell ,Memory B cell,Core memory B cell
25141,ef78481e746111ebb005fab458a363f4,6,B cell ,Memory B cell,Core memory B cell
25142,ef79d5bc746111ebb005fab458a363f4,0,B cell ,Memory B cell,Core memory B cell
25143,ef7bc02a746111ebb005fab458a363f4,13,B cell ,Memory B cell,Early memory B cell
25144,ef7cc402746111ebb005fab458a363f4,5,B cell ,Memory B cell,Core memory B cell
25145,ef7e31ca746111ebb005fab458a363f4,1,B cell ,Memory B cell,Early memory B cell
25146,ef7e63fc746111ebb005fab458a363f4,2,B cell ,Memory B cell,Core memory B cell
25147,ef7e6488746111ebb005fab458a363f4,16,Dying cells,Dying cells,Dying cells
25148,ef7fb536746111ebb005fab458a363f4,7,B cell ,Memory B cell,Core memory B cell
25149,ef80b22e746111ebb005fab458a363f4,1,B cell ,Memory B cell,Core memory B cell
25150,ef83601e746111ebb005fab458a363f4,1,B cell ,Memory B cell,Core memory B cell
25151,ef851260746111ebb005fab458a363f4,1,B cell ,Memory B cell,Core memory B cell
25152,ef856c7e746111ebb005fab458a363f4,10,B cell ,Memory B cell,Type 2 polarized memory B cell
25153,ef879972746111ebb005fab458a363f4,6,B cell ,Memory B cell,Core memory B cell
25154,ef87f4e4746111ebb005fab458a363f4,1,B cell ,Memory B cell,Core memory B cell
25155,ef887266746111ebb005fab458a363f4,7,B cell ,Memory B cell,Core memory B cell
25156,ef88a8d0746111ebb005fab458a363f4,1,B cell ,Memory B cell,Core memory B cell
25157,ef8b33de746111ebb005fab458a363f4,4,B cell ,Memory B cell,Core memory B cell
25158,ef8d99d0746111ebb005fab458a363f4,6,B cell ,Memory B cell,Core memory B cell
25159,ef8f104e746111ebb005fab458a363f4,2,B cell ,Memory B cell,Core memory B cell
25160,ef8fbce2746111ebb005fab458a363f4,1,B cell ,Memory B cell,Core memory B cell
25161,ef903f82746111ebb005fab458a363f4,1,B cell ,Memory B cell,Core memory B cell
25162,ef929d5e746111ebb005fab458a363f4,4,B cell ,Memory B cell,Core memory B cell
25163,95becafee6b811ebbbef16f34851c28c,7,B cell ,Memory B cell,Core memory B cell
25164,95bedc24e6b811ebbbef16f34851c28c,6,B cell ,Memory B cell,Core memory B cell
25165,95c03574e6b811ebbbef16f34851c28c,1,B cell ,Memory B cell,Core memory B cell
25166,95c06080e6b811ebbbef16f34851c28c,4,B cell ,Memory B cell,Core memory B cell
25167,95c09000e6b811ebbbef16f34851c28c,4,B cell ,Memory B cell,Core memory B cell
25168,95c57f16e6b811ebbbef16f34851c28c,12,B cell ,Memory B cell,CD95 memory B cell
25169,95c7906ce6b811ebbbef16f34851c28c,2,B cell ,Memory B cell,Core memory B cell
25170,95c7b2cce6b811ebbbef16f34851c28c,11,B cell ,Memory B cell,Core memory B cell
25171,95c810dce6b811ebbbef16f34851c28c,7,B cell ,Memory B cell,Core memory B cell
25172,95c98994e6b811ebbbef16f34851c28c,4,B cell ,Memory B cell,Core memory B cell
25173,95cb1a2ae6b811ebbbef16f34851c28c,0,B cell ,Memory B cell,Early memory B cell
25174,95cb308ce6b811ebbbef16f34851c28c,1,B cell ,Memory B cell,Core memory B cell
25175,95cd7856e6b811ebbbef16f34851c28c,2,B cell ,Memory B cell,Core memory B cell
25176,95cf6fdae6b811ebbbef16f34851c28c,4,B cell ,Memory B cell,Core memory B cell
25177,95d2568ce6b811ebbbef16f34851c28c,13,B cell ,Memory B cell,Core memory B cell
25178,95d48394e6b811ebbbef16f34851c28c,0,B cell ,Memory B cell,Core memory B cell
25179,95d7015ae6b811ebbbef16f34851c28c,6,B cell ,Memory B cell,Core memory B cell
25180,95d7883ce6b811ebbbef16f34851c28c,13,B cell ,Memory B cell,Core memory B cell
25181,95d9b3b4e6b811ebbbef16f34851c28c,5,B cell ,Memory B cell,Core memory B cell
25182,95da92dee6b811ebbbef16f34851c28c,7,B cell ,Memory B cell,Core memory B cell
25183,95dcc1dae6b811ebbbef16f34851c28c,6,B cell ,Memory B cell,Core memory B cell
25184,95dd00d2e6b811ebbbef16f34851c28c,1,B cell ,Memory B cell,Core memory B cell
25185,95dd271ae6b811ebbbef16f34851c28c,0,B cell ,Memory B cell,Core memory B cell
25186,95de3ceae6b811ebbbef16f34851c28c,2,B cell ,Memory B cell,Core memory B cell
25187,95e015cee6b811ebbbef16f34851c28c,7,B cell ,Memory B cell,Core memory B cell
25188,95e1d36ee6b811ebbbef16f34851c28c,0,B cell ,Memory B cell,Core memory B cell
25189,95e3eca8e6b811ebbbef16f34851c28c,2,B cell ,Memory B cell,Core memory B cell
25190,95e47312e6b811ebbbef16f34851c28c,1,B cell ,Memory B cell,Early memory B cell
25191,95e4a3d2e6b811ebbbef16f34851c28c,11,B cell ,Memory B cell,Core memory B cell
25192,95e5e56ce6b811ebbbef16f34851c28c,7,B cell ,Memory B cell,Core memory B cell
25193,95e8c200e6b811ebbbef16f34851c28c,13,B cell ,Memory B cell,Early memory B cell
25194,95ea63b2e6b811ebbbef16f34851c28c,2,B cell ,Memory B cell,Core memory B cell
25195,95eb9200e6b811ebbbef16f34851c28c,5,B cell ,Memory B cell,Core memory B cell
25196,95ec1946e6b811ebbbef16f34851c28c,7,B cell ,Memory B cell,Core memory B cell
25197,95eedaf0e6b811ebbbef16f34851c28c,0,B cell ,Memory B cell,Core memory B cell
25198,95ef47f6e6b811ebbbef16f34851c28c,4,B cell ,Memory B cell,Core memory B cell
25199,95f43450e6b811ebbbef16f34851c28c,1,B cell ,Memory B cell,Core memory B cell
25200,95f48bdae6b811ebbbef16f34851c28c,0,B cell ,Memory B cell,Core memory B cell
25201,95f7836ce6b811ebbbef16f34851c28c,13,B cell ,Memory B cell,Core memory B cell
25202,95fca054e6b811ebbbef16f34851c28c,1,B cell ,Memory B cell,Core memory B cell
25203,d4b6553ce6b911eba2b2d20f173a9c47,13,B cell ,Memory B cell,Core memory B cell
25204,d4bc5d74e6b911eba2b2d20f173a9c47,6,B cell ,Memory B cell,Core memory B cell
25205,d4bd6b10e6b911eba2b2d20f173a9c47,6,B cell ,Effector B cell,CD27+ effector B cell
25206,d4c18966e6b911eba2b2d20f173a9c47,5,B cell ,Memory B cell,Core memory B cell
25207,d4c5f118e6b911eba2b2d20f173a9c47,0,B cell ,Memory B cell,Early memory B cell
25208,d4c74cfce6b911eba2b2d20f173a9c47,2,B cell ,Memory B cell,Core memory B cell
25209,d4c84972e6b911eba2b2d20f173a9c47,4,B cell ,Memory B cell,Core memory B cell
25210,d4cac2b0e6b911eba2b2d20f173a9c47,4,B cell ,Memory B cell,Core memory B cell
25211,d4e93b50e6b911eba2b2d20f173a9c47,5,B cell ,Memory B cell,Core memory B cell
25212,d4ed5baee6b911eba2b2d20f173a9c47,6,B cell ,Memory B cell,Core memory B cell
25213,d4ef7ccce6b911eba2b2d20f173a9c47,4,B cell ,Memory B cell,Core memory B cell
25214,d4f69c3ce6b911eba2b2d20f173a9c47,4,B cell ,Memory B cell,Core memory B cell
25215,d4ff5d0ee6b911eba2b2d20f173a9c47,2,B cell ,Memory B cell,Core memory B cell
25216,d503f300e6b911eba2b2d20f173a9c47,1,B cell ,Memory B cell,Core memory B cell
25217,d524abfee6b911eba2b2d20f173a9c47,1,B cell ,Memory B cell,Early memory B cell
25218,d0cc0c02e6bc11eb939cb62884aae3d6,0,B cell ,Memory B cell,Core memory B cell
25219,d0ccafd6e6bc11eb939cb62884aae3d6,10,B cell ,Memory B cell,Type 2 polarized memory B cell
25220,d0ccfb26e6bc11eb939cb62884aae3d6,7,B cell ,Memory B cell,Core memory B cell
25221,d0cea2bee6bc11eb939cb62884aae3d6,3,B cell ,Memory B cell,Core memory B cell
25222,d0cee4f4e6bc11eb939cb62884aae3d6,6,B cell ,Effector B cell,CD27+ effector B cell
25223,d0cf9f98e6bc11eb939cb62884aae3d6,1,B cell ,Memory B cell,Early memory B cell
25224,d0d07e90e6bc11eb939cb62884aae3d6,7,B cell ,Memory B cell,Core memory B cell
25225,d0d25b0ce6bc11eb939cb62884aae3d6,1,B cell ,Memory B cell,Early memory B cell
25226,d0d801f6e6bc11eb939cb62884aae3d6,5,B cell ,Memory B cell,Core memory B cell
25227,d0d93ee0e6bc11eb939cb62884aae3d6,13,B cell ,Memory B cell,Early memory B cell
25228,d0d96bfee6bc11eb939cb62884aae3d6,8,B cell ,Memory B cell,Core memory B cell
25229,d0dcd88ee6bc11eb939cb62884aae3d6,6,B cell ,Memory B cell,Core memory B cell
25230,d0dd91fce6bc11eb939cb62884aae3d6,3,B cell ,Memory B cell,Core memory B cell
25231,d0de87d8e6bc11eb939cb62884aae3d6,4,B cell ,Memory B cell,Core memory B cell
25232,d0e05496e6bc11eb939cb62884aae3d6,5,B cell ,Memory B cell,Core memory B cell
25233,d0e19db0e6bc11eb939cb62884aae3d6,13,B cell ,Memory B cell,Core memory B cell
25234,d0e433f4e6bc11eb939cb62884aae3d6,5,B cell ,Memory B cell,Core memory B cell
25235,d0e88a8ae6bc11eb939cb62884aae3d6,10,B cell ,Memory B cell,Type 2 polarized memory B cell
25236,d0e91306e6bc11eb939cb62884aae3d6,11,B cell ,Memory B cell,Core memory B cell
25237,d0ea4258e6bc11eb939cb62884aae3d6,1,B cell ,Memory B cell,Core memory B cell
25238,d0eb7178e6bc11eb939cb62884aae3d6,0,B cell ,Memory B cell,Core memory B cell
25239,d0edbab4e6bc11eb939cb62884aae3d6,7,B cell ,Memory B cell,Core memory B cell
25240,d0efcd54e6bc11eb939cb62884aae3d6,13,B cell ,Effector B cell,CD27+ effector B cell
25241,d0f266a4e6bc11eb939cb62884aae3d6,5,B cell ,Memory B cell,Core memory B cell
25242,d0f29a3ee6bc11eb939cb62884aae3d6,5,B cell ,Memory B cell,Core memory B cell
25243,d0f6d284e6bc11eb939cb62884aae3d6,7,B cell ,Memory B cell,Core memory B cell
25244,d0f7ca68e6bc11eb939cb62884aae3d6,0,B cell ,Memory B cell,Core memory B cell
25245,d0f8fc76e6bc11eb939cb62884aae3d6,0,B cell ,Memory B cell,Early memory B cell
25246,d0fde92ae6bc11eb939cb62884aae3d6,8,B cell ,Memory B cell,Core memory B cell
25247,d0fe2b42e6bc11eb939cb62884aae3d6,2,B cell ,Memory B cell,Core memory B cell
25248,d0ff913ae6bc11eb939cb62884aae3d6,7,B cell ,Memory B cell,Core memory B cell
25249,d1019318e6bc11eb939cb62884aae3d6,5,B cell ,Memory B cell,Core memory B cell
25250,d107fb04e6bc11eb939cb62884aae3d6,4,B cell ,Memory B cell,Core memory B cell
25251,d108b18ee6bc11eb939cb62884aae3d6,1,B cell ,Memory B cell,Early memory B cell
